iucn_sid,am_sid,sciname,cat_code,pop_trend,spatial_source,rgn_id,rgn_name,n_cells,presence,n_spp_rgn
NA,Fis-23656,Nansenia oblita,NE,NA,am,180,United Kingdom,8,NA,2302
NA,Fis-23506,Gaidropsarus mediterraneus,NE,NA,am,180,United Kingdom,427,NA,2302
NA,Fis-30435,Ophidion barbatum,NE,NA,am,180,United Kingdom,22,NA,2302
NA,Fis-30458,Paralepis coregonoides,NE,NA,am,180,United Kingdom,514,NA,2302
NA,Fis-23839,Stomias boa boa,NE,NA,am,180,United Kingdom,207,NA,2302
NA,Fis-30031,Gadiculus argenteus,NE,NA,am,180,United Kingdom,344,NA,2302
NA,Fis-30085,Halargyreus johnsonii,NE,NA,am,180,United Kingdom,166,NA,2302
NA,Fis-24151,Nomeus gronovii,NE,NA,am,180,United Kingdom,11,NA,2302
NA,Fis-29625,Anarhichas lupus,NE,NA,am,180,United Kingdom,464,NA,2302
NA,Fis-23914,Argentina silus,NE,NA,am,180,United Kingdom,258,NA,2302
NA,Fis-30264,Lycodes pallidus,NE,NA,am,180,United Kingdom,349,NA,2302
NA,Fis-30265,Lycodes reticulatus,NE,NA,am,180,United Kingdom,298,NA,2302
NA,Fis-25029,Trachipterus arcticus,NE,NA,am,180,United Kingdom,176,NA,2302
NA,Fis-22216,Brama caribbea,NE,NA,am,180,United Kingdom,37,NA,2302
NA,Fis-30708,Taractes asper,NE,NA,am,180,United Kingdom,557,NA,2302
NA,Fis-49057,Leptoclinus maculatus,NE,NA,am,180,United Kingdom,339,NA,2302
NA,Fis-24753,Anisarchus medius,NE,NA,am,180,United Kingdom,93,NA,2302
NA,Fis-24893,Pholis gunnellus,NE,NA,am,180,United Kingdom,360,NA,2302
NA,Fis-29624,Anarhichas denticulatus,NE,NA,am,180,United Kingdom,457,NA,2302
NA,Fis-29626,Anarhichas minor,NE,NA,am,180,United Kingdom,364,NA,2302
NA,Fis-29619,Ammodytes dubius,NE,NA,am,180,United Kingdom,142,NA,2302
NA,Fis-29879,Cubiceps paradoxus,CR,NA,am,180,United Kingdom,198,NA,2302
NA,Fis-29879,Cubiceps paradoxus,DD,NA,am,180,United Kingdom,198,NA,2302
NA,Fis-29879,Cubiceps paradoxus,EN,NA,am,180,United Kingdom,198,NA,2302
NA,Fis-30763,Artediellus atlanticus,NE,NA,am,180,United Kingdom,480,NA,2302
NA,Fis-24436,Artediellus uncinatus,NE,NA,am,180,United Kingdom,109,NA,2302
NA,Fis-24653,Gymnocanthus tricuspis,NE,NA,am,180,United Kingdom,383,NA,2302
NA,Fis-24702,Icelus bicornis,NE,NA,am,180,United Kingdom,286,NA,2302
NA,Fis-30828,Icelus spatula,NE,NA,am,180,United Kingdom,93,NA,2302
NA,Fis-24810,Myoxocephalus scorpioides,NE,NA,am,180,United Kingdom,346,NA,2302
NA,Fis-30902,Triglops murrayi,NE,NA,am,180,United Kingdom,463,NA,2302
NA,Fis-30903,Triglops nybelini,NE,NA,am,180,United Kingdom,386,NA,2302
NA,Fis-62940,Triglops pingelii,NE,NA,am,180,United Kingdom,306,NA,2302
NA,Fis-24406,Leptagonus decagonus,NE,NA,am,180,United Kingdom,333,NA,2302
NA,Fis-24612,Eumicrotremus spinosus,NE,NA,am,180,United Kingdom,329,NA,2302
NA,Fis-30835,Liparis gibbus,NE,NA,am,180,United Kingdom,140,NA,2302
NA,Fis-24675,Hippoglossoides platessoides,NE,NA,am,180,United Kingdom,555,NA,2302
NA,Fis-58175,Lycodes esmarkii,NE,NA,am,180,United Kingdom,124,NA,2302
NA,Fis-31024,Gobius cobitis,NE,NA,am,180,United Kingdom,25,NA,2302
NA,Fis-25434,Polymetme corythaeola,NE,NA,am,180,United Kingdom,171,NA,2302
NA,Fis-7929,Argyropelecus olfersii,NE,NA,am,180,United Kingdom,406,NA,2302
NA,Fis-26348,Halosauropsis macrochir,NE,NA,am,180,United Kingdom,7,NA,2302
NA,Fis-26412,Melamphaes microps,NE,NA,am,180,United Kingdom,113,NA,2302
NA,Fis-162326,Sigmops elongatus,CR,NA,am,180,United Kingdom,551,NA,2302
NA,Fis-162326,Sigmops elongatus,DD,NA,am,180,United Kingdom,551,NA,2302
NA,Fis-162326,Sigmops elongatus,EN,NA,am,180,United Kingdom,551,NA,2302
NA,Fis-26609,Trachonurus villosus,NE,NA,am,180,United Kingdom,120,NA,2302
NA,Fis-32668,Lyconus brachycolus,NE,NA,am,180,United Kingdom,78,NA,2302
NA,Fis-27009,Gaidropsarus argentatus,NE,NA,am,180,United Kingdom,189,NA,2302
NA,Fis-27051,Benthodesmus simonyi,NE,NA,am,180,United Kingdom,136,NA,2302
NA,Fis-33097,Brotulotaenia crassa,NE,NA,am,180,United Kingdom,148,NA,2302
NA,Fis-33124,Xyelacyba myersi,NE,NA,am,180,United Kingdom,120,NA,2302
NA,Fis-33135,Halosaurus guentheri,NE,NA,am,180,United Kingdom,122,NA,2302
NA,Fis-33139,Notacanthus bonaparte,NE,NA,am,180,United Kingdom,7,NA,2302
NA,Fis-33244,Belone svetovidovi,NE,NA,am,180,United Kingdom,144,NA,2302
NA,Fis-33245,Cottunculus microps,NE,NA,am,180,United Kingdom,199,NA,2302
NA,Fis-33847,Diaphus watasei,NE,NA,am,180,United Kingdom,15,NA,2302
NA,Fis-34201,Mirognathus normani,NE,NA,am,180,United Kingdom,70,NA,2302
NA,Fis-149814,Platytroctes mirus,NE,NA,am,180,United Kingdom,115,NA,2302
NA,Fis-34692,Argyropelecus lychnus,NE,NA,am,180,United Kingdom,172,NA,2302
NA,Fis-34804,Eustomias dendriticus,NE,NA,am,180,United Kingdom,140,NA,2302
NA,Fis-34826,Leptostomias longibarba,NE,NA,am,180,United Kingdom,7,NA,2302
NA,Fis-34829,Melanostomias niger,NE,NA,am,180,United Kingdom,135,NA,2302
NA,Fis-34831,Howella brodiei,NE,NA,am,180,United Kingdom,281,NA,2302
NA,Fis-34857,Bathylagus euryops,NE,NA,am,180,United Kingdom,119,NA,2302
NA,Fis-47447,Lycodes squamiventer,NE,NA,am,180,United Kingdom,143,NA,2302
NA,Fis-47448,Lycodes frigidus,NE,NA,am,180,United Kingdom,94,NA,2302
NA,Fis-47451,Lycenchelys kolthoffi,NE,NA,am,180,United Kingdom,54,NA,2302
NA,Fis-116692,Lycenchelys alba,NE,NA,am,180,United Kingdom,195,NA,2302
NA,Fis-47453,Lycenchelys muraena,NE,NA,am,180,United Kingdom,143,NA,2302
NA,Fis-47519,Liparis fabricii,NE,NA,am,180,United Kingdom,456,NA,2302
NA,Fis-48011,Careproctus reinhardti,NE,NA,am,180,United Kingdom,435,NA,2302
NA,Fis-47561,Paraliparis bathybius,NE,NA,am,180,United Kingdom,343,NA,2302
NA,Fis-47668,Lycenchelys sarsii,NE,NA,am,180,United Kingdom,181,NA,2302
NA,Fis-48118,Polyacanthonotus rissoanus,NE,NA,am,180,United Kingdom,162,NA,2302
NA,Fis-49081,Lycodonus flagellicauda,NE,NA,am,180,United Kingdom,130,NA,2302
NA,Fis-49101,Nezumia longebarbata,NE,NA,am,180,United Kingdom,74,NA,2302
NA,Fis-49863,Paralepis brevirostris,NE,NA,am,180,United Kingdom,12,NA,2302
NA,Fis-50433,Danaphryne nigrifilis,NE,NA,am,180,United Kingdom,529,NA,2302
NA,Fis-50631,Linophryne coronata,NE,NA,am,180,United Kingdom,535,NA,2302
NA,Fis-50737,Coryphaenoides carapinus,NE,NA,am,180,United Kingdom,133,NA,2302
NA,Fis-53173,Lepidion schmidti,NE,NA,am,180,United Kingdom,109,NA,2302
NA,Fis-54019,Bembrops caudimacula,NE,NA,am,180,United Kingdom,9,NA,2302
NA,Fis-55013,Centrodraco acanthopoma,NE,NA,am,180,United Kingdom,14,NA,2302
NA,Fis-55981,Ipnops murrayi,NE,NA,am,180,United Kingdom,45,NA,2302
NA,Fis-57414,Lycodes eudipleurostictus,NE,NA,am,180,United Kingdom,48,NA,2302
NA,Fis-57417,Lycodes seminudus,NE,NA,am,180,United Kingdom,52,NA,2302
NA,Fis-63101,Coryphaenoides brevibarbis,NE,NA,am,180,United Kingdom,65,NA,2302
NA,Fis-63107,Trachyrincus murrayi,NE,NA,am,180,United Kingdom,537,NA,2302
NA,Fis-132767,Guttigadus latifrons,NE,NA,am,180,United Kingdom,104,NA,2302
NA,Fis-140102,Notoscopelus kroyeri,NE,NA,am,180,United Kingdom,542,NA,2302
NA,Fis-63149,Protomyctophum arcticum,NE,NA,am,180,United Kingdom,387,NA,2302
NA,Fis-63152,Neocyttus helgae,NE,NA,am,180,United Kingdom,103,NA,2302
NA,Fis-139728,Lycodes terraenovae,NE,NA,am,180,United Kingdom,155,NA,2302
NA,Fis-122909,Paracetonurus flagellicauda,NE,NA,am,180,United Kingdom,15,NA,2302
NA,Fis-124376,Lasiognathus beebei,NE,NA,am,180,United Kingdom,514,NA,2302
NA,Fis-126681,Gadomus dispar,NE,NA,am,180,United Kingdom,79,NA,2302
NA,Fis-132022,Scopeloberyx rubriventer,CR,NA,am,180,United Kingdom,64,NA,2302
NA,Fis-132022,Scopeloberyx rubriventer,DD,NA,am,180,United Kingdom,64,NA,2302
NA,Fis-132022,Scopeloberyx rubriventer,EN,NA,am,180,United Kingdom,64,NA,2302
NA,Fis-149190,Careproctus ranula,NE,NA,am,180,United Kingdom,65,NA,2302
NA,Fis-133345,Ilyophis blachei,NE,NA,am,180,United Kingdom,18,NA,2302
NA,Fis-139416,Leptocephalus giganteus,NE,NA,am,180,United Kingdom,17,NA,2302
NA,Fis-143873,Himantolophus melanolophus,NE,NA,am,180,United Kingdom,131,NA,2302
NA,Fis-148964,Chlorophthalmus atlanticus,NE,NA,am,180,United Kingdom,36,NA,2302
NA,Fis-62883,Lycodes gracilis,NE,NA,am,180,United Kingdom,244,NA,2302
NA,Fis-156828,Careproctus longipinnis,NE,NA,am,180,United Kingdom,103,NA,2302
NA,Fis-170112,Liparis bathyarcticus,NE,NA,am,180,United Kingdom,20,NA,2302
NA,Fis-33134,Halosaurus attenuatus,NE,NA,am,180,United Kingdom,13,NA,2302
NA,Fis-33748,Asquamiceps velaris,NE,NA,am,180,United Kingdom,306,NA,2302
NA,Fis-27929,Conocara microlepis,NE,NA,am,180,United Kingdom,56,NA,2302
NA,Fis-48943,Brotulotaenia nigra,NE,NA,am,180,United Kingdom,12,NA,2302
NA,Fis-50372,Cottunculus spinosus,NE,NA,am,180,United Kingdom,61,NA,2302
NA,Fis-50608,Rhynchactis leptonema,NE,NA,am,180,United Kingdom,114,NA,2302
NA,Fis-50627,Linophryne arcturi,NE,NA,am,180,United Kingdom,10,NA,2302
NA,Fis-51189,Trachyscorpia cristulata echinata,NE,NA,am,180,United Kingdom,12,NA,2302
NA,Fis-53631,Lophotus capellei,NE,NA,am,180,United Kingdom,72,NA,2302
NA,Fis-63129,Linophryne algibarbata,NE,NA,am,180,United Kingdom,13,NA,2302
NA,Fis-63133,Psychrolutes subspinosus,NE,NA,am,180,United Kingdom,67,NA,2302
NA,Fis-63137,Rhodichthys regina,NE,NA,am,180,United Kingdom,111,NA,2302
NA,Fis-117866,Lycodes luetkenii,NE,NA,am,180,United Kingdom,98,NA,2302
NA,Fis-116941,Lycodes adolfi,NE,NA,am,180,United Kingdom,72,NA,2302
NA,Fis-159506,Coelorinchus caudani,NE,NA,am,180,United Kingdom,29,NA,2302
NA,Fis-133346,Ilyophis arx,NE,NA,am,180,United Kingdom,2,NA,2302
NA,Fis-134468,Sciadonus pedicellaris,NE,NA,am,180,United Kingdom,7,NA,2302
NA,Fis-138175,Barathronus unicolor,NE,NA,am,180,United Kingdom,3,NA,2302
NA,Fis-139490,Linophryne brevibarbata,NE,NA,am,180,United Kingdom,44,NA,2302
NA,Fis-140760,Eustomias borealis,NE,NA,am,180,United Kingdom,75,NA,2302
NA,Fis-161270,Pseudoscopelus pierbartus,CR,NA,am,180,United Kingdom,57,NA,2302
NA,Fis-161270,Pseudoscopelus pierbartus,DD,NA,am,180,United Kingdom,57,NA,2302
NA,Fis-161270,Pseudoscopelus pierbartus,EN,NA,am,180,United Kingdom,57,NA,2302
NA,Fis-161722,Pseudoscopelus astronesthidens,NE,NA,am,180,United Kingdom,18,NA,2302
NA,Fis-164733,Pseudoscopelus cordilluminatus,NE,NA,am,180,United Kingdom,64,NA,2302
NA,Fis-165882,Chimaera opalescens,NE,NA,am,180,United Kingdom,3,NA,2302
NA,W-Pho-128549,Phoronis muelleri,NE,NA,am,180,United Kingdom,446,NA,2302
NA,W-Msc-140684,Patella ulyssiponensis,NE,NA,am,180,United Kingdom,426,NA,2302
NA,W-Msc-140528,Euspira catena,NE,NA,am,180,United Kingdom,159,NA,2302
NA,W-Msc-140059,Haliotis tuberculata,NE,NA,am,180,United Kingdom,417,NA,2302
NA,W-Msc-141790,Gibbula magus,NE,NA,am,180,United Kingdom,419,NA,2302
NA,W-Msc-140170,Lacuna vincta,NE,NA,am,180,United Kingdom,199,NA,2302
NA,W-Msc-140264,Littorina saxatilis,NE,NA,am,180,United Kingdom,182,NA,2302
NA,W-Msc-140263,Littorina obtusata,NE,NA,am,180,United Kingdom,273,NA,2302
NA,W-Msc-140266,Melarhaphe neritoides,NE,NA,am,180,United Kingdom,423,NA,2302
NA,W-Msc-141539,Skeneopsis planorbis,NE,NA,am,180,United Kingdom,223,NA,2302
NA,W-Msc-141872,Turritella communis,NE,NA,am,180,United Kingdom,421,NA,2302
NA,W-Msc-139054,Bittium reticulatum,NE,NA,am,180,United Kingdom,437,NA,2302
NA,W-Msc-140503,Nassarius incrassatus,NE,NA,am,180,United Kingdom,208,NA,2302
NA,W-Msc-138878,Buccinum undatum,NE,NA,am,180,United Kingdom,400,NA,2302
NA,W-Msc-139476,Cylichna cylindracea,NE,NA,am,180,United Kingdom,160,NA,2302
NA,W-Msc-139490,Scaphander punctostriatus,NE,NA,am,180,United Kingdom,551,NA,2302
NA,W-Msc-139488,Scaphander lignarius,NE,NA,am,180,United Kingdom,404,NA,2302
NA,W-Msc-140744,Philine aperta,NE,NA,am,180,United Kingdom,160,NA,2302
NA,W-Msc-139557,Diaphana minuta,NE,NA,am,180,United Kingdom,411,NA,2302
NA,W-Msc-140838,Polycera quadrilineata,NE,NA,am,180,United Kingdom,180,NA,2302
NA,W-Msc-141134,Retusa obtusa,NE,NA,am,180,United Kingdom,470,NA,2302
NA,W-Msc-141138,Retusa truncatula,NE,NA,am,180,United Kingdom,167,NA,2302
NA,W-Msc-140223,Limacina helicina,NE,NA,am,180,United Kingdom,354,NA,2302
NA,W-Msc-140227,Limacina retroversa,NE,NA,am,180,United Kingdom,345,NA,2302
NA,W-Msc-140627,Acanthodoris pilosa,NE,NA,am,180,United Kingdom,254,NA,2302
NA,W-Msc-140640,Onchidoris muricata,NE,NA,am,180,United Kingdom,277,NA,2302
NA,W-Msc-150457,Onchidoris bilamellata,NE,NA,am,180,United Kingdom,254,NA,2302
NA,W-Msc-138758,Aplysia punctata,NE,NA,am,180,United Kingdom,324,NA,2302
NA,W-Msc-139178,Clione limacina,NE,NA,am,180,United Kingdom,479,NA,2302
NA,W-Msc-139134,Cadlina laevis,NE,NA,am,180,United Kingdom,437,NA,2302
NA,W-Msc-139523,Dendronotus frondosus,NE,NA,am,180,United Kingdom,483,NA,2302
NA,W-Msc-139908,Facelina bostoniensis,NE,NA,am,180,United Kingdom,222,NA,2302
NA,W-Msc-138709,Aeolidia papillosa,NE,NA,am,180,United Kingdom,451,NA,2302
NA,ITS-206422,Atylus vedlomensis,NE,NA,am,180,United Kingdom,159,NA,2302
NA,Cla-29190,Penilia avirostris,NE,NA,am,180,United Kingdom,427,NA,2302
NA,W-Bch-107350,Maja squinado,NE,NA,am,180,United Kingdom,345,NA,2302
NA,W-Iso-119044,Idotea granulosa,NE,NA,am,180,United Kingdom,165,NA,2302
NA,W-Iso-264171,Jaera albifrons,NE,NA,am,180,United Kingdom,253,NA,2302
NA,ITS-551549,Gennadas tinayrei,NE,NA,am,180,United Kingdom,429,NA,2302
NA,W-Cum-110462,Iphinoe trispinosa,NE,NA,am,180,United Kingdom,159,NA,2302
NA,W-Iso-119024,Astacilla longicornis,NE,NA,am,180,United Kingdom,469,NA,2302
NA,W-Iso-118859,Natatolana borealis,NE,NA,am,180,United Kingdom,511,NA,2302
NA,W-Iso-118732,Janira maculosa,NE,NA,am,180,United Kingdom,555,NA,2302
NA,ITS-93775,Gammarus locusta,NE,NA,am,180,United Kingdom,400,NA,2302
NA,ITS-94295,Hippomedon denticulatus,NE,NA,am,180,United Kingdom,159,NA,2302
NA,ITS-93341,Ampelisca spinipes,NE,NA,am,180,United Kingdom,428,NA,2302
NA,ITS-93343,Ampelisca brevicornis,NE,NA,am,180,United Kingdom,159,NA,2302
NA,ITS-93978,Urothoe poseidonis,NE,NA,am,180,United Kingdom,159,NA,2302
NA,ITS-93994,Bathyporeia pilosa,NE,NA,am,180,United Kingdom,162,NA,2302
NA,ITS-96451,Palaemon serratus,NE,NA,am,180,United Kingdom,232,NA,2302
NA,ITS-95442,Phtisica marina,NE,NA,am,180,United Kingdom,159,NA,2302
NA,ITS-94565,Pontocrates arenarius,NE,NA,am,180,United Kingdom,159,NA,2302
NA,ITS-97118,Crangon crangon,NE,NA,am,180,United Kingdom,249,NA,2302
NA,SLB-9771,Crangon allmanni,NE,NA,am,180,United Kingdom,439,NA,2302
NA,ITS-97179,Pontophilus spinosus,NE,NA,am,180,United Kingdom,526,NA,2302
NA,ITS-97020,Plesionika martia,NE,NA,am,180,United Kingdom,25,NA,2302
NA,ITS-95733,Parapenaeus longirostris,NE,NA,am,180,United Kingdom,267,NA,2302
NA,ITS-95766,Funchalia villosa,NE,NA,am,180,United Kingdom,439,NA,2302
NA,ITS-95923,Sergestes atlanticus,NE,NA,am,180,United Kingdom,551,NA,2302
NA,ITS-95927,Sergestes edwardsii,NE,NA,am,180,United Kingdom,485,NA,2302
NA,ITS-95948,Sergia robusta,NE,NA,am,180,United Kingdom,397,NA,2302
NA,ITS-95950,Sergia splendens,NE,NA,am,180,United Kingdom,481,NA,2302
NA,ITS-96056,Aristaeomorpha foliacea,NE,NA,am,180,United Kingdom,460,NA,2302
NA,ITS-96074,Aristaeopsis edwardsiana,NE,NA,am,180,United Kingdom,532,NA,2302
NA,ITS-96083,Bentheogennema intermedia,NE,NA,am,180,United Kingdom,128,NA,2302
NA,ITS-96085,Benthesicymus bartletti,NE,NA,am,180,United Kingdom,123,NA,2302
NA,ITS-96099,Gennadas capensis,NE,NA,am,180,United Kingdom,318,NA,2302
NA,ITS-96100,Gennadas elegans,NE,NA,am,180,United Kingdom,555,NA,2302
NA,ITS-96102,Gennadas scutatus,NE,NA,am,180,United Kingdom,206,NA,2302
NA,ITS-96115,Acanthephyra pelagica,NE,NA,am,180,United Kingdom,217,NA,2302
NA,ITS-96117,Acanthephyra curtirostris,NE,NA,am,180,United Kingdom,8,NA,2302
NA,ITS-96120,Acanthephyra eximia,NE,NA,am,180,United Kingdom,524,NA,2302
NA,ITS-96139,Systellaspis debilis,NE,NA,am,180,United Kingdom,536,NA,2302
NA,ITS-96145,Oplophorus spinosus,NE,NA,am,180,United Kingdom,554,NA,2302
NA,ITS-96947,Processa canaliculata,NE,NA,am,180,United Kingdom,490,NA,2302
NA,ITS-96971,Pandalus montagui,NE,NA,am,180,United Kingdom,465,NA,2302
NA,W-Bch-107381,Carcinus maenas,NE,NA,am,180,United Kingdom,429,NA,2302
NA,SLB-10051,Munida rugosa,NE,NA,am,180,United Kingdom,415,NA,2302
NA,W-Bch-107276,Cancer pagurus,NE,NA,am,180,United Kingdom,429,NA,2302
NA,W-Bch-107322,Hyas araneus,NE,NA,am,180,United Kingdom,454,NA,2302
NA,W-Bch-107273,Atelecyclus rotundatus,NE,NA,am,180,United Kingdom,440,NA,2302
NA,WBD-Eup-47,Meganyctiphanes norvegica,NE,NA,am,180,United Kingdom,83,NA,2302
NA,ITS-85323,Paracalanus parvus,NE,NA,am,180,United Kingdom,517,NA,2302
NA,ITS-206253,Scalpellum scalpellum,NE,NA,am,180,United Kingdom,415,NA,2302
NA,ITS-85272,Calanus finmarchicus,NE,NA,am,180,United Kingdom,555,NA,2302
NA,ITS-86046,Labidocera wollastoni,NE,NA,am,180,United Kingdom,360,NA,2302
NA,ITS-86546,Euterpina acutifrons,NE,NA,am,180,United Kingdom,530,NA,2302
NA,ITS-88804,Oithona plumifera,NE,NA,am,180,United Kingdom,522,NA,2302
NA,ITS-89561,Lepas anatifera,NE,NA,am,180,United Kingdom,307,NA,2302
NA,SLB-27940,Verruca stroemia,NE,NA,am,180,United Kingdom,183,NA,2302
NA,SLB-27897,Chthamalus stellatus,NE,NA,am,180,United Kingdom,245,NA,2302
NA,ITS-89606,Balanus crenatus,NE,NA,am,180,United Kingdom,249,NA,2302
NA,ITS-89622,Balanus improvisus,NE,NA,am,180,United Kingdom,165,NA,2302
NA,W-Pol-130639,Eulalia viridis,NE,NA,am,180,United Kingdom,361,NA,2302
NA,W-Pol-131143,Polydora cornuta,NE,NA,am,180,United Kingdom,158,NA,2302
NA,W-Pol-129938,Aphelochaeta marioni,NE,NA,am,180,United Kingdom,161,NA,2302
NA,W-Pol-130404,Nereis pelagica,NE,NA,am,180,United Kingdom,483,NA,2302
NA,W-Pol-130248,Lumbrineris latreilli,NE,NA,am,180,United Kingdom,554,NA,2302
NA,W-Pol-130603,Pholoe minuta,NE,NA,am,180,United Kingdom,555,NA,2302
NA,W-Pol-131074,Sthenelais boa,NE,NA,am,180,United Kingdom,459,NA,2302
NA,W-Pol-130707,Pisione remota,NE,NA,am,180,United Kingdom,472,NA,2302
NA,W-Pol-130644,Eumida sanguinea,NE,NA,am,180,United Kingdom,511,NA,2302
NA,W-Pol-130072,Marphysa bellii,NE,NA,am,180,United Kingdom,510,NA,2302
NA,W-Pol-131435,Syllis gracilis,NE,NA,am,180,United Kingdom,162,NA,2302
NA,W-Pol-157583,Syllis cornuta,NE,NA,am,180,United Kingdom,437,NA,2302
NA,W-Pol-131290,Eusyllis blomstrandi,NE,NA,am,180,United Kingdom,555,NA,2302
NA,W-Pol-327985,Exogone naidina,NE,NA,am,180,United Kingdom,431,NA,2302
NA,W-Pol-130467,Nothria conchylega,NE,NA,am,180,United Kingdom,180,NA,2302
NA,W-Pol-130464,Hyalinoecia tubicola,NE,NA,am,180,United Kingdom,374,NA,2302
NA,W-Pol-131573,Terebellides stroemii,NE,NA,am,180,United Kingdom,180,NA,2302
NA,W-Pol-131574,Trichobranchus glacialis,NE,NA,am,180,United Kingdom,555,NA,2302
NA,W-Pol-130888,Chone duneri,NE,NA,am,180,United Kingdom,165,NA,2302
NA,W-Pol-131489,Eupolymnia nebulosa,NE,NA,am,180,United Kingdom,445,NA,2302
NA,W-Pol-130711,Poecilochaetus serpens,NE,NA,am,180,United Kingdom,554,NA,2302
NA,W-Pol-130417,Platynereis dumerilii,NE,NA,am,180,United Kingdom,406,NA,2302
NA,W-Pol-130357,Nephtys cirrosa,NE,NA,am,180,United Kingdom,447,NA,2302
NA,W-Pol-130344,Aglaophamus malmgreni,NE,NA,am,180,United Kingdom,89,NA,2302
NA,W-Pol-130128,Glycera tesselata,NE,NA,am,180,United Kingdom,491,NA,2302
NA,W-Pol-130116,Glycera alba,NE,NA,am,180,United Kingdom,476,NA,2302
NA,W-Pol-130130,Glycera tridactyla,NE,NA,am,180,United Kingdom,511,NA,2302
NA,W-Pol-130140,Goniada maculata,NE,NA,am,180,United Kingdom,557,NA,2302
NA,W-Pol-130071,Lysidice ninetta,NE,NA,am,180,United Kingdom,487,NA,2302
NA,W-Pol-130041,Protodorvillea kefersteini,NE,NA,am,180,United Kingdom,188,NA,2302
NA,W-Pol-131128,Laonice cirrata,NE,NA,am,180,United Kingdom,555,NA,2302
NA,W-Pol-157566,Scolelepis squamata,NE,NA,am,180,United Kingdom,210,NA,2302
NA,W-Pol-131183,Spio filicornis,NE,NA,am,180,United Kingdom,89,NA,2302
NA,W-Pol-131153,Prionospio cirrifera,NE,NA,am,180,United Kingdom,555,NA,2302
NA,W-Pol-131499,Loimia medusa,NE,NA,am,180,United Kingdom,228,NA,2302
NA,W-Pol-131495,Lanice conchilega,NE,NA,am,180,United Kingdom,489,NA,2302
NA,W-Pol-129959,Cirratulus cirratus,NE,NA,am,180,United Kingdom,249,NA,2302
NA,W-Pol-129984,Cossura longocirrata,NE,NA,am,180,United Kingdom,180,NA,2302
NA,W-Pol-130113,Pherusa plumosa,NE,NA,am,180,United Kingdom,89,NA,2302
NA,W-Pol-130100,Diplocirrus glaucus,NE,NA,am,180,United Kingdom,556,NA,2302
NA,W-Pol-130980,Scalibregma inflatum,NE,NA,am,180,United Kingdom,89,NA,2302
NA,W-Pol-130500,Ophelina acuminata,NE,NA,am,180,United Kingdom,89,NA,2302
NA,W-Pol-131242,Sternaspis scutata,NE,NA,am,180,United Kingdom,521,NA,2302
NA,W-Pol-129876,Capitella capitata,NE,NA,am,180,United Kingdom,528,NA,2302
NA,W-Pol-129884,Heteromastus filiformis,NE,NA,am,180,United Kingdom,180,NA,2302
NA,W-Pol-129898,Notomastus latericeus,NE,NA,am,180,United Kingdom,555,NA,2302
NA,W-Pol-130305,Maldane sarsi,NE,NA,am,180,United Kingdom,555,NA,2302
NA,W-Pol-130330,Rhodine gracilior,NE,NA,am,180,United Kingdom,493,NA,2302
NA,W-Pol-131051,Serpula vermicularis,NE,NA,am,180,United Kingdom,360,NA,2302
NA,W-Pol-130544,Owenia fusiformis,NE,NA,am,180,United Kingdom,89,NA,2302
NA,W-Pol-152367,Lagis koreni,NE,NA,am,180,United Kingdom,451,NA,2302
NA,W-Pol-129784,Amphicteis gunneri,NE,NA,am,180,United Kingdom,515,NA,2302
NA,W-Pol-129804,Melinna cristata,NE,NA,am,180,United Kingdom,555,NA,2302
NA,SLB-4052,Pomatoceros triqueter,NE,NA,am,180,United Kingdom,313,NA,2302
NA,W-Pol-130987,Ditrupa arietina,NE,NA,am,180,United Kingdom,481,NA,2302
NA,Hex-5872,Sagartia troglodytes,NE,NA,am,180,United Kingdom,248,NA,2302
NA,Hex-2131,Cereus pedunculatus,NE,NA,am,180,United Kingdom,247,NA,2302
NA,Hex-3754,Actinia equina,NE,NA,am,180,United Kingdom,535,NA,2302
NA,Hex-4654,Sagartiogeton undatus,NE,NA,am,180,United Kingdom,422,NA,2302
NA,Hex-5076,Sagartia elegans,NE,NA,am,180,United Kingdom,247,NA,2302
NA,Hex-5236,Metridium senile,NE,NA,am,180,United Kingdom,183,NA,2302
NA,Hex-6439,Anemonia viridis,NE,NA,am,180,United Kingdom,410,NA,2302
NA,W-Hyd-117870,Abietinaria abietina,NE,NA,am,180,United Kingdom,476,NA,2302
NA,W-Hyd-117906,Sertularella polyzonias,NE,NA,am,180,United Kingdom,214,NA,2302
NA,W-Hyd-117902,Sertularella gayi,NE,NA,am,180,United Kingdom,349,NA,2302
NA,W-Hyd-117386,Obelia dichotoma,NE,NA,am,180,United Kingdom,361,NA,2302
NA,W-Hyd-117388,Obelia geniculata,NE,NA,am,180,United Kingdom,211,NA,2302
NA,W-Hyd-117368,Clytia hemisphaerica,NE,NA,am,180,United Kingdom,218,NA,2302
NA,W-Hyd-117702,Lafoea dumosa,NE,NA,am,180,United Kingdom,555,NA,2302
NA,W-Hyd-117890,Hydrallmania falcata,NE,NA,am,180,United Kingdom,260,NA,2302
NA,W-Hyd-117824,Plumularia setacea,NE,NA,am,180,United Kingdom,361,NA,2302
NA,URM-Cn-10261,Aurelia aurita,NE,NA,am,180,United Kingdom,395,NA,2302
NA,W-Hyd-135426,Lensia conoidea,NE,NA,am,180,United Kingdom,444,NA,2302
NA,URM-Cn-4381,Cerianthus lloydii,NE,NA,am,180,United Kingdom,428,NA,2302
